,id,expiration_id,src_port,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets
dst2src_first_seen_ms,0.24339058240444064,-0.3888915148219153,0.34026681420133725,-0.3751795695558075,-0.5862984246345014,-0.010173330137679458,0.0,-0.15065049239814898,-0.31937834826523365,-0.31937851693980085,-0.3906009777528192,0.05591925177115275,0.07127863798924655,-0.31937834826523365,-0.31937851810735823,-0.3930858513548204,0.04734340218389921,0.06836308184489479,1.0,1.0000000000035836,0.17916456078464837,0.07635353613045928,0.09678003516956069,-0.27794493900566536,-0.0776227433952928,0.160904180128607,0.0783813201019425,-0.23145230265513878,-0.1526471578640776,0.14536998133184992,-0.10609509697128032,0.8154103864474832,0.16485985143515083,0.12298901344228647,0.12272868616763044,-0.10505601476138178,-0.05337447402549607,0.15606526449894226,0.07282155863561911,-0.08754759627670236,-0.009580014559839268,0.16973171624956673,0.0746661038872483,0.08548925829699733,0.18100297102455815,0.1785257182542429,0.1817785019625817,0.5178665741310015,0.0,0.0,0.0,0.07424276953985251,0.08402081859442927,0.4854334767761764,0.34509699454369347,0.5298737093337258,0.0,0.0,0.0,0.07353439882709875
dst2src_last_seen_ms,0.24339058236965128,-0.38889151477326206,0.3402668141435988,-0.37517956954425824,-0.5862984245588697,-0.01017333013764634,0.0,-0.15065049244608755,-0.31937834823958283,-0.31937851691412267,-0.3906009775884126,0.05591925231274392,0.07127863853044038,-0.31937834823958283,-0.3193785180817037,-0.3930858511969077,0.04734340272646831,0.06836308238595037,1.0000000000035836,1.0,0.17916456157149885,0.07635353666737882,0.09678003546506223,-0.2779449390066337,-0.07762274323269044,0.16090418020963992,0.07838132013890844,-0.23145230263645986,-0.15264715762001554,0.14536998139149643,-0.10609509672889493,0.8154103864687496,0.16485985143329906,0.1229890134380646,0.12272868616731673,-0.1050560147632013,-0.05337447398570455,0.15606526466672588,0.07282155882079164,-0.08754759627821658,-0.009580014493977013,0.16973171645808668,0.07466610409589648,0.08548925835782988,0.18100297127725498,0.17852571863432595,0.18177850241554333,0.5178665742116874,0.0,0.0,0.0,0.07424277007994806,0.08402081918299174,0.48543347665303027,0.3450969946574075,0.5298737093520497,0.0,0.0,0.0,0.07353439936838391
dst2src_duration_ms,0.0016616771885855693,-0.01110968380394799,-0.008498594415462715,-0.05424459398902016,-0.016135990484574557,-0.0018202853467174749,0.0,-0.08574609633635669,-0.026770801947370484,-0.02677072621508302,0.13134038396851863,0.6763539002161741,0.6789371022952456,-0.026770801947370484,-0.02677073129678228,0.12210601921722947,0.6759028047218875,0.6781125048231393,0.17916456078464837,0.17916456157149885,1.0,0.6745550428424574,0.3812147604784608,-0.05157529679777178,0.18575549856755907,0.12945229298499306,0.05989723180521591,-0.019009238443248866,0.2728759411207159,0.10008032262497281,0.2792135660370645,0.17493254642146586,0.02782155669763031,0.016814375230539236,0.02198345040307296,-0.020973751691040307,0.03929713217874335,0.23484095704389357,0.24117211296198438,-0.018232547838851258,0.07941214099358443,0.2871563051742918,0.270225431218361,0.0903265686732672,0.3440497831250771,0.5004048357257691,0.590413788972001,0.1947866912033,0.0,0.0,0.0,0.6777285038603088,0.7396535539705059,-0.0642081885797884,0.20077493703125499,0.12144997370620472,0.0,0.0,0.0,0.6790499521715322
dst2src_packets,-0.06136354594975867,-0.001071960350531008,0.05824758280555876,-0.022735793509451138,-0.04765202744661013,-0.0007716168172225137,0.0,0.00029177987317380007,0.04059013249578718,0.04059017678372574,0.09136180498514661,0.9969827187792306,0.9974034142429538,0.04059013249578718,0.04059017676141348,0.09138549273330289,0.9939661225964064,0.9955389108165104,0.07635353613045928,0.07635353666737882,0.6745550428424574,1.0,0.573133104081323,-0.0178155494954779,0.20039506908233054,0.11449457149248803,0.04777225855606388,-0.019462323643285373,0.3063317808352241,0.0189265915646833,0.28395818775791637,0.0748138848239216,0.010581440267884806,-0.0019633238902759145,0.004950624576588065,-0.008945278280735682,-0.015823515048590614,-0.02252506488272274,-0.013074689289621185,-0.009301584336254684,-0.017186629734981793,-0.020513494139618046,-0.011889372141110471,-0.0061747155492634445,-0.012444177282956019,-0.011386346704022969,-0.0016635710661431764,0.16691213858579665,0.0,0.0,0.0,0.9983646383977465,0.9632297897816925,-0.033669131969383516,0.10461143064591905,0.11741080756884789,0.0,0.0,0.0,0.9968841659691792
dst2src_bytes,-0.06226079183197304,-0.025213695859929157,0.06791324404343546,0.11842532679282615,-0.06116595056065637,-0.0009867528973074248,0.0,0.0025258751565119175,-0.058368569026104045,-0.058368546906355866,0.025281165674621537,0.5431153442109858,0.5543895809889159,-0.058368569026104045,-0.058368546934145296,0.0252116437283543,0.529701467435497,0.5193885475217139,0.09678003516956069,0.09678003546506223,0.3812147604784608,0.573133104081323,1.0,-0.022725764266417314,0.3677877934093796,0.49807487904843634,0.4858139292128108,-0.025579471366024408,0.14369729811150725,0.010731514876035398,0.1428523241914212,0.11067263931219268,0.48649229481798073,0.41113320081941057,0.46996070611172586,-0.011442417472674597,-0.020239440276416748,-0.02805216886124042,-0.01552558000788822,-0.011917372323860016,-0.021792852535732463,-0.024584663027063743,-0.012962824709994875,-0.00796757934125835,-0.015926053956359775,-0.014111997126150251,-0.0013590377959792274,0.21015964356873862,0.0,0.0,0.0,0.5449523396524021,0.5407468460012383,-0.032276871835679545,0.15300175816745465,0.147515247442814,0.0,0.0,0.0,0.5329719883813325
bidirectional_min_ps,-0.0907987010951067,-0.026751172439659375,0.04542135800947852,-0.07604620801933727,0.17193410626384287,-0.0033453447570078003,0.0,0.039314108512383435,0.00668878667279222,0.00668885613291669,0.12854724453140734,-0.013037055904198135,-0.004986470797779133,0.00668878667279222,0.0066888565602941236,0.129392063311551,-0.011031690157812038,-0.003987247435748015,-0.27794493900566536,-0.2779449390066337,-0.05157529679777178,-0.0178155494954779,-0.022725764266417314,1.0,0.7517647357156717,-0.047454462521365266,0.09541588177332082,0.9631677313842185,0.8487534750769823,-0.03936630914551971,0.7804311772824042,-0.20875159579740662,-0.04722925154515839,-0.0376518243500819,-0.03703758979803792,0.12168567478852743,0.1467438625428118,0.12182124410733484,0.20900553566141727,0.11129748867449997,0.12405021825683599,0.08946764119629075,0.1932362833463899,-0.021289101642239634,-0.05037137619977981,-0.05404859018745057,-0.05617560680725248,-0.14884854395787817,0.0,0.0,0.0,-0.01740967092023395,-0.01984370245027487,-0.1407466465947334,-0.09205362829268425,-0.16311265381010492,0.0,0.0,0.0,-0.017305111099678975
bidirectional_mean_ps,-0.12143918609252492,-0.061227179379346644,0.0995321792812034,0.04745665500387474,0.0748731994773281,-0.004106681252822657,0.0,-0.03010850685337519,-0.10832182542499004,-0.10832175875366583,0.09369470471269653,0.19928848929446671,0.21284748366196454,-0.10832182542499004,-0.10832175876445238,0.09366225018247522,0.1984766480536976,0.20021413085400347,-0.0776227433952928,-0.07762274323269044,0.18575549856755907,0.20039506908233054,0.3677877934093796,0.7517647357156717,1.0,0.5532446667821127,0.5795574369221848,0.7618913083153883,0.8036035609242387,0.09565366235825452,0.7837809613121016,-0.03138608901340824,0.4938442037642409,0.47281646735529986,0.4595387660687468,0.08146281735199296,0.1006960257300869,0.10774680848239673,0.19366598978656016,0.07571967953861415,0.08784395651735824,0.08958892275337621,0.18439277149888478,-0.024554682436143744,-0.03410050531642129,-0.014905963369340719,0.005507752624208219,0.11390333253657749,0.0,0.0,0.0,0.19757230277729818,0.22636930359600518,-0.1210644255074417,0.0923337378730627,0.028491489598621557,0.0,0.0,0.0,0.19622556553928588
bidirectional_stddev_ps,-0.04972921746065128,-0.06500749211843669,0.09133081642374494,0.17499640435428987,-0.09009329967809379,-0.0016486223281160282,0.0,-0.09536362276130385,-0.18999835476720775,-0.1899983550513172,-0.04968393809246341,0.11130028271425157,0.1251470453187176,-0.18999835476720775,-0.18999835511413507,-0.04992200453000968,0.10977814887891374,0.10367191100458086,0.160904180128607,0.16090418020963992,0.12945229298499306,0.11449457149248803,0.49807487904843634,-0.047454462521365266,0.5532446667821127,1.0,0.9424311661933501,-0.029032404056883145,0.05284300319745753,0.17433626716058392,0.11005036219381929,0.1292470595793497,0.9682100545110714,0.96472844342397,0.9409604457675016,-0.017040408573821962,-0.019008356714863655,0.0032782244804778634,0.011171494363325889,-0.014839366766869467,-0.012974628503011208,0.010170436227886754,0.013922164492736653,-0.008601060860149081,-0.0029079736196128444,0.009807185041792331,0.026311567917735357,0.3107050196958534,0.0,0.0,0.0,0.11463474053597059,0.1425132706405923,-0.006565449199712432,0.2100686475377349,0.21621559512940008,0.0,0.0,0.0,0.1145845828793716
bidirectional_max_ps,-0.054500574291064315,-0.04939851864044082,0.07593224234029944,0.15136193542724297,-0.04399904918651948,-0.001614585889607697,0.0,-0.08199706461196471,-0.14687456566989537,-0.14687455741886232,-0.022941950851334318,0.048316330935819836,0.06382496260849148,-0.14687456566989537,-0.1468745573357902,-0.022878247091027003,0.048456498602648675,0.04131925613192003,0.0783813201019425,0.07838132013890844,0.05989723180521591,0.04777225855606388,0.4858139292128108,0.09541588177332082,0.5795574369221848,0.9424311661933501,1.0,0.09803769044651298,0.12289252928527654,0.10800391322866455,0.15643345001455386,0.052022582723349836,0.9530423615817154,0.9602565825792692,0.9866623890980468,0.0028927975248287468,0.002938324867604497,0.010344965735982146,0.027443250795981984,0.0022511664012018714,0.003031567268117676,0.011098284896254695,0.0277924422879001,-0.010371719319869192,-0.010499782938644162,-0.0023424416932832605,0.007787168942367956,0.215118017409534,0.0,0.0,0.0,0.050001356256655416,0.07206893841222616,-0.029294245632218035,0.1499840233598513,0.14240381431379268,0.0,0.0,0.0,0.05086734835222478
src2dst_min_ps,-0.06720615948286374,-0.028531955787178025,0.028183598552280836,-0.08358763926137093,0.18588533641597382,-0.0036718069671388084,0.0,3.775116871562118e-05,-0.0024204666871579356,-0.002420394040683414,0.13200752938186489,-0.014542504120125272,-0.006914383971295498,-0.0024204666871579356,-0.0024203938135069453,0.1324835053670467,-0.012475846380935084,-0.005824536830116808,-0.23145230265513878,-0.23145230263645986,-0.019009238443248866,-0.019462323643285373,-0.025579471366024408,0.9631677313842185,0.7618913083153883,-0.029032404056883145,0.09803769044651298,1.0,0.8832031749944089,-0.029379975545530786,0.8151342943398903,-0.18431301724193788,-0.048856797658722945,-0.04145991374432819,-0.03948446008591914,0.11827622185228362,0.1505568932287578,0.16287098615479523,0.2583697019840509,0.11643110065177581,0.13506004510272718,0.12742876178019824,0.24024181563471775,-0.022995427076414516,-0.033777865158824354,-0.013963149478946456,-0.0031884481363692054,-0.16406411792835193,0.0,0.0,0.0,-0.019192377848016137,-0.021761786243853918,-0.1500557574217718,-0.10392303579221271,-0.1778300545649385,0.0,0.0,0.0,-0.01906627988553531
src2dst_mean_ps,-0.0979921083894636,-0.035559495092012956,0.05188593488371561,-0.08693332470163108,0.13476779174719583,-0.003844463126852476,0.0,-0.006879687579273256,0.011401657453050327,0.011401738551722133,0.15101578137626612,0.31273306880838597,0.3207139158560091,0.011401657453050327,0.011401738790647023,0.15152944423757952,0.3148349276173071,0.3221376619187204,-0.1526471578640776,-0.15264715762001554,0.2728759411207159,0.3063317808352241,0.14369729811150725,0.8487534750769823,0.8036035609242387,0.05284300319745753,0.12289252928527654,0.8832031749944089,1.0,0.14720808748676384,0.9594406491285032,-0.11712883092634417,-0.042847902783906815,-0.03669562548070968,-0.03471376949200751,0.09943435511331015,0.12658234921941366,0.13976706410443993,0.23026748301063005,0.09775204489404016,0.11401629777142372,0.10982665612809607,0.21448775336884096,-0.020180914518148612,-0.029117633964467867,-0.010490401522281945,0.007016389028945698,-0.052840488060274866,0.0,0.0,0.0,0.30935334996306574,0.34040788859070825,-0.15011961827565581,-0.024793150752218697,-0.0951167847473236,0.0,0.0,0.0,0.310315062131089
src2dst_stddev_ps,-0.017126909500721217,-0.05415740113204054,0.013954028484414828,-0.0016702777191849503,-0.08825902054759517,-0.001495649669340697,0.0,-0.029981683124688477,-0.16882629810750946,-0.1688262966214451,-0.04097344385733616,0.016076528282968735,0.01830825893291346,-0.16882629810750946,-0.16882629655630668,-0.04096254369207671,0.01486576239163643,0.018263510982599474,0.14536998133184992,0.14536998139149643,0.10008032262497281,0.0189265915646833,0.010731514876035398,-0.03936630914551971,0.09565366235825452,0.17433626716058392,0.10800391322866455,-0.029379975545530786,0.14720808748676384,1.0,0.38438923892515103,0.11989215752594821,0.05321323720616878,0.10077287124576438,0.06279161684373907,-0.01730648667392207,0.0059090497319239455,0.07683627268121691,0.058117909055363036,-0.015279329446042829,0.030965169644372046,0.09236485898690423,0.05974769609215026,0.03203937713975433,0.06721115035462095,0.06541901093934276,0.08234433539481702,0.22188324865145276,0.0,0.0,0.0,0.01878248367252755,0.02510823493930077,0.02363720234653868,0.09299533355063846,0.1482269196058428,0.0,0.0,0.0,0.01870440606935819
src2dst_max_ps,-0.09658837926699344,-0.04853905255847221,0.05928641861413089,-0.08601848824794764,0.10386140898721162,-0.003949753633228754,0.0,-0.014387863209300418,-0.03927283707464831,-0.039272760766356725,0.12915691306835694,0.28857988814898444,0.29665228566576496,-0.03927283707464831,-0.0392727605224545,0.12964271495359264,0.28998626911247,0.29747397782809887,-0.10609509697128032,-0.10609509672889493,0.2792135660370645,0.28395818775791637,0.1428523241914212,0.7804311772824042,0.7837809613121016,0.11005036219381929,0.15643345001455386,0.8151342943398903,0.9594406491285032,0.38438923892515103,1.0,-0.07920814515205256,-0.009413044088342142,0.007398068726334769,-0.0012780634158124872,0.08829321133500347,0.11904564796711181,0.15117029271993845,0.23696497765652894,0.08686760301720259,0.11350082958901744,0.12847696099989156,0.22307727813658193,-0.016124445839572645,-0.01358494943367169,0.007922656768381954,0.031156092789111557,0.01526790979684025,0.0,0.0,0.0,0.2861924403310145,0.3164010546678864,-0.11949619725709071,0.008755449165842739,-0.0444377558506474,0.0,0.0,0.0,0.28684695468763244
dst2src_min_ps,0.2111727517895032,-0.32444688969306174,0.27797169336054417,-0.26948375832312854,-0.4693633123238511,-0.008301052776308646,0.0,0.062230080569895214,-0.33121074396188777,-0.33121087233121566,-0.320075782079976,0.055002177797427936,0.06816267534762761,-0.33121074396188777,-0.33121087615582845,-0.32738699333472543,0.04668621858352539,0.06447125110336846,0.8154103864474832,0.8154103864687496,0.17493254642146586,0.0748138848239216,0.11067263931219268,-0.20875159579740662,-0.03138608901340824,0.1292470595793497,0.052022582723349836,-0.18431301724193788,-0.11712883092634417,0.11989215752594821,-0.07920814515205256,1.0,0.14242385562390533,0.08204553162681527,0.08972448552795266,-0.08575469184884352,-0.036939771289818034,0.1412224191163992,0.07141355256921177,-0.07580669504276843,-0.002348823229094823,0.16504428065385937,0.08351886781881958,0.08058387568287638,0.1475817036378444,0.1366398446083793,0.14617235008562332,0.4300507985034778,0.0,0.0,0.0,0.07035092339109655,0.07903256647298461,0.39876948936996504,0.35319627834980194,0.4159437987864324,0.0,0.0,0.0,0.06886096449061907
dst2src_mean_ps,-0.03128854661889953,-0.06968085286894202,0.09539621610690205,0.17230437696504267,-0.10246550468552171,-0.0016873656876270553,0.0,-0.06996025438968113,-0.18116887545892316,-0.18116888928878436,-0.07213023201950676,0.006185873360283375,0.020937669676065803,-0.18116887545892316,-0.18116888940132791,-0.07246507994103085,0.00435148742977101,-0.002750012799192171,0.16485985143515083,0.16485985143329906,0.02782155669763031,0.010581440267884806,0.48649229481798073,-0.04722925154515839,0.4938442037642409,0.9682100545110714,0.9530423615817154,-0.048856797658722945,-0.042847902783906815,0.05321323720616878,-0.009413044088342142,0.14242385562390533,1.0,0.968277769440116,0.968403220466807,-0.018825941541963737,-0.021824892553901718,-0.008800454580615642,-0.008112025489869333,-0.01855685953309034,-0.01882988045837903,-0.0025143584464207966,-0.004478959466044065,-0.00272245787420727,-0.0003109829511428552,0.0035126924723451855,0.012577240445332953,0.2706166196851522,0.0,0.0,0.0,0.009602026663157707,0.027553185326928912,0.01921000630550702,0.19707271371609666,0.1984091716934002,0.0,0.0,0.0,0.009195053676613628
dst2src_stddev_ps,-0.03886175416970877,-0.053614283291403116,0.0814247832155169,0.15898220862958454,-0.07973397531789359,-0.0012623739945055344,0.0,-0.08890459681626812,-0.18007999556809934,-0.18008000106120067,-0.056627677232231464,-0.001863742068720763,0.011866401756994811,-0.18007999556809934,-0.18008000089339452,-0.056442545378494906,-0.0018191327222746641,-0.008308012929128635,0.12298901344228647,0.1229890134380646,0.016814375230539236,-0.0019633238902759145,0.41113320081941057,-0.0376518243500819,0.47281646735529986,0.96472844342397,0.9602565825792692,-0.04145991374432819,-0.03669562548070968,0.10077287124576438,0.007398068726334769,0.08204553162681527,0.968277769440116,1.0,0.9740718839296908,-0.014638650530957663,-0.01783270767571301,-0.008017562260303934,-0.00806356758472146,-0.014984985863838916,-0.013924936511769572,-0.0013714991369047549,-0.005307474271802288,-0.009038892760838867,-0.003928664883399647,0.00314164739282666,0.0086669251909856,0.2731250608517376,0.0,0.0,0.0,0.0008115852215097126,0.016883200179396513,-0.0060367524064997525,0.17420380560090656,0.19199411529914073,0.0,0.0,0.0,0.0019361309691254326
dst2src_max_ps,-0.034449349180629765,-0.052642421537377575,0.07764863828294147,0.15557984331712468,-0.07766557999930275,-0.0012579083495966887,0.0,-0.07833008114051968,-0.15708219410718233,-0.15708220169759862,-0.05450576146193137,0.0040890416799956725,0.018822568723607273,-0.15708219410718233,-0.15708220166047468,-0.05454625453621129,0.0037243881977710148,-0.0040977551175346225,0.12272868616763044,0.12272868616731673,0.02198345040307296,0.004950624576588065,0.46996070611172586,-0.03703758979803792,0.4595387660687468,0.9409604457675016,0.9866623890980468,-0.03948446008591914,-0.03471376949200751,0.06279161684373907,-0.0012780634158124872,0.08972448552795266,0.968403220466807,0.9740718839296908,1.0,-0.014303397461053793,-0.017590986345093942,-0.009093452442980291,-0.00732055438025877,-0.014417243051925736,-0.01510226567465871,-0.003773171995659974,-0.004543561046147774,-0.005779785718254993,-0.003129611680661165,0.0016831356450638718,0.00875751946810138,0.2378667803875938,0.0,0.0,0.0,0.006693444587619682,0.02452786230734098,0.002424793134349149,0.163891382806019,0.17049313733339158,0.0,0.0,0.0,0.007400909183639572
bidirectional_min_piat_ms,-0.043957944838416925,-0.014554673908011666,-0.16790356301495063,-0.08611634508299315,-0.11680798744791712,-0.001251485920601969,0.0,-0.0209304141512337,-0.029261750336720932,-0.029261736449692162,0.017782197631786862,-0.009630157185042454,-0.009161525259041316,-0.029261750336720932,-0.02926173665745468,0.017395701469477904,-0.009897221057333311,-0.008836470523962095,-0.10505601476138178,-0.1050560147632013,-0.020973751691040307,-0.008945278280735682,-0.011442417472674597,0.12168567478852743,0.08146281735199296,-0.017040408573821962,0.0028927975248287468,0.11827622185228362,0.09943435511331015,-0.01730648667392207,0.08829321133500347,-0.08575469184884352,-0.018825941541963737,-0.014638650530957663,-0.014303397461053793,1.0,0.9338534859237169,-0.024744113606497614,0.3741965709071402,0.93347115215167,0.849570113317168,-0.031245049941296888,0.3420467641759095,-0.00919791340262696,-0.02072051665101696,-0.021063114765359266,-0.021257232783411573,-0.068387618428087,0.0,0.0,0.0,-0.008697946883579031,-0.009848326578312028,-0.055945598193006076,-0.04288399547745466,-0.07364008654786312,0.0,0.0,0.0,-0.0086136574729873
